customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST281,Female,0,Yes,No,59,Yes,DSL,One year,Bank transfer,61.49,3623.5,Yes
CUST282,Female,0,No,No,59,No,No,Month-to-month,Bank transfer,114.61,6809.44,No
CUST283,Female,0,Yes,No,4,Yes,DSL,Month-to-month,Bank transfer,74.73,277.23,No
CUST284,Male,0,Yes,No,68,Yes,Fiber optic,Month-to-month,Electronic check,54.22,3764.31,Yes
CUST285,Female,0,No,No,69,Yes,DSL,Two year,Electronic check,69.79,4776.32,No
CUST286,Male,0,Yes,Yes,6,Yes,Fiber optic,Month-to-month,Credit card,94.78,706.33,No
CUST287,Male,0,No,Yes,52,Yes,DSL,Month-to-month,Credit card,63.89,3371.92,No
CUST288,Male,0,No,Yes,16,Yes,No,Two year,Electronic check,87.93,1391.62,No
CUST289,Male,0,No,Yes,58,Yes,Fiber optic,Month-to-month,Mailed check,77.05,4553.11,No
CUST290,Female,1,No,No,8,Yes,Fiber optic,Month-to-month,Bank transfer,79.51,685.38,No
CUST291,Male,0,No,No,21,Yes,No,Month-to-month,Bank transfer,89.85,1969.58,No
CUST292,Male,0,No,No,44,Yes,No,Month-to-month,Electronic check,61.16,2699.61,No
CUST293,Male,0,Yes,Yes,58,Yes,DSL,Month-to-month,Mailed check,41.66,2392.16,No
CUST294,Female,0,No,Yes,12,Yes,No,Two year,Mailed check,84.23,1024.29,No
CUST295,Female,0,Yes,Yes,11,No,DSL,Month-to-month,Mailed check,66.03,676.29,No
CUST296,Female,0,Yes,Yes,35,Yes,Fiber optic,One year,Mailed check,56.56,2077.53,No
CUST297,Female,0,No,No,9,No,DSL,Month-to-month,Mailed check,85.79,919.03,No
CUST298,Male,0,Yes,No,15,Yes,Fiber optic,Month-to-month,Credit card,108.32,1682.7,No
CUST299,Male,0,Yes,Yes,18,Yes,DSL,Month-to-month,Electronic check,65.36,1318.3,Yes
CUST300,Female,0,Yes,No,5,Yes,Fiber optic,Month-to-month,Electronic check,70.25,463.94,No
CUST301,Male,0,No,Yes,3,Yes,Fiber optic,Month-to-month,Electronic check,34.55,76.82,No
CUST302,Male,1,Yes,Yes,29,Yes,DSL,Month-to-month,Bank transfer,63.32,1919.86,No
CUST303,Male,0,Yes,Yes,45,Yes,Fiber optic,Month-to-month,Mailed check,76.64,3320.5,Yes
CUST304,Female,1,No,Yes,26,Yes,No,One year,Mailed check,69.39,1822.75,No
CUST305,Female,0,Yes,No,44,Yes,Fiber optic,Month-to-month,Bank transfer,59.14,2483.92,Yes
CUST306,Male,1,Yes,No,36,Yes,Fiber optic,Month-to-month,Mailed check,91.78,3293.11,Yes
CUST307,Female,0,Yes,Yes,8,Yes,No,One year,Mailed check,71.74,429.95,No
CUST308,Female,0,No,Yes,60,Yes,Fiber optic,Month-to-month,Mailed check,147.66,8969.03,No
CUST309,Female,0,Yes,No,34,Yes,DSL,Two year,Mailed check,76.23,2552.33,No
CUST310,Female,0,Yes,No,46,Yes,Fiber optic,One year,Mailed check,12.4,661.03,Yes
CUST311,Female,0,No,Yes,20,No,DSL,Two year,Credit card,36.64,725.25,No
CUST312,Male,0,No,Yes,16,Yes,Fiber optic,Month-to-month,Electronic check,85.96,1190.94,No
CUST313,Female,0,No,Yes,54,Yes,No,Two year,Credit card,50.7,2689.38,No
CUST314,Male,0,Yes,Yes,5,Yes,DSL,One year,Mailed check,52.56,209.73,Yes
CUST315,Male,0,No,Yes,34,Yes,Fiber optic,One year,Electronic check,32.82,1114.4,No
CUST316,Female,0,No,No,49,Yes,Fiber optic,Two year,Electronic check,55.7,2880.1,No
CUST317,Male,0,No,No,36,Yes,DSL,Month-to-month,Electronic check,75.82,2896.88,No
CUST318,Male,0,Yes,Yes,12,Yes,Fiber optic,Two year,Electronic check,81.58,955.84,No
CUST319,Male,0,No,Yes,24,Yes,Fiber optic,Month-to-month,Bank transfer,,819.57,No
CUST320,Female,0,No,Yes,0,Yes,DSL,Month-to-month,Electronic check,94.16,-74.41,No
CUST321,Female,0,No,Yes,48,Yes,No,Month-to-month,Bank transfer,34.26,1692.44,No
CUST322,Male,0,No,No,34,Yes,DSL,Month-to-month,Bank transfer,83.14,2815.94,No
CUST323,Female,0,No,No,52,Yes,No,Month-to-month,Electronic check,80.11,4008.19,Yes
CUST324,Female,0,Yes,Yes,51,No,DSL,Two year,Mailed check,41.97,2090.11,No
CUST325,Female,0,Yes,No,53,Yes,Fiber optic,One year,Mailed check,38.4,2166.36,No
CUST326,Female,0,No,Yes,46,Yes,DSL,One year,Electronic check,81.47,3776.85,No
CUST327,Male,0,No,Yes,42,Yes,DSL,One year,Electronic check,53.2,2239.13,No
CUST328,Male,0,No,No,19,Yes,No,Month-to-month,Bank transfer,64.29,1182.63,Yes
CUST329,Female,0,Yes,Yes,32,Yes,Fiber optic,Month-to-month,Credit card,90.62,2853.84,No
CUST330,Female,0,Yes,No,15,Yes,No,Month-to-month,Bank transfer,84.37,1319.95,No
CUST331,Male,0,Yes,Yes,6,Yes,Fiber optic,Month-to-month,Mailed check,42.52,269.33,No
CUST332,Male,0,Yes,Yes,69,Yes,No,One year,Credit card,68.39,4796.01,No
CUST333,Female,0,No,Yes,20,Yes,No,One year,Credit card,41.96,893.86,No
CUST334,Male,0,No,Yes,35,Yes,Fiber optic,Month-to-month,Credit card,96.1,3365.47,No
CUST335,Female,0,No,No,53,Yes,Fiber optic,Month-to-month,Bank transfer,116.1,6191.72,No
CUST336,Female,0,No,Yes,18,Yes,No,Month-to-month,Bank transfer,44.65,744.45,No
CUST337,Male,1,Yes,No,24,Yes,DSL,Month-to-month,Electronic check,69.06,1652.62,No
CUST338,Male,0,No,No,66,Yes,No,Month-to-month,Bank transfer,97.52,6570.42,No
CUST339,Female,1,Yes,Yes,52,Yes,Fiber optic,Month-to-month,Bank transfer,70.73,3679.03,No
CUST340,Female,0,Yes,No,47,No,Fiber optic,Month-to-month,Credit card,86.85,4060.23,No
CUST341,Male,0,No,Yes,41,Yes,DSL,Two year,Credit card,71.55,2954.6,No
CUST342,Female,0,Yes,No,46,Yes,Fiber optic,Month-to-month,Bank transfer,38.3,1645.24,No
CUST343,Male,0,Yes,No,41,Yes,DSL,One year,Mailed check,73.57,3038.45,No
CUST344,Female,0,No,Yes,1,Yes,No,One year,Credit card,103.82,273.42,No
CUST345,Male,0,Yes,Yes,5,No,Fiber optic,Month-to-month,Electronic check,79.43,316.29,No
CUST346,Male,0,Yes,No,45,Yes,DSL,One year,Mailed check,118.71,5368.66,No
CUST347,Male,1,No,Yes,65,Yes,No,Month-to-month,Credit card,16.85,1092.9,No
CUST348,Female,0,Yes,Yes,39,Yes,Fiber optic,Month-to-month,Electronic check,81.37,3168.52,No
CUST349,Female,0,Yes,No,57,Yes,No,Month-to-month,Credit card,50.56,2875.21,No
CUST350,Male,0,No,No,32,Yes,DSL,One year,Electronic check,43.73,1470.79,No
CUST351,Female,0,Yes,Yes,61,Yes,Fiber optic,Month-to-month,Credit card,110.03,6602.02,No
CUST352,Male,0,No,No,11,Yes,Fiber optic,Month-to-month,Credit card,62.35,754.72,No
CUST353,Male,0,Yes,Yes,48,Yes,Fiber optic,Month-to-month,Bank transfer,59.45,2860.51,Yes
CUST354,Female,1,Yes,Yes,4,Yes,DSL,Month-to-month,Mailed check,80.31,144.97,No
CUST355,Female,0,No,No,50,Yes,DSL,One year,Mailed check,5.42,308.98,No
CUST356,Male,0,No,Yes,68,No,No,One year,Bank transfer,110.65,7535.59,No
CUST357,Female,0,Yes,No,31,Yes,Fiber optic,Month-to-month,Credit card,127.13,3853.85,Yes
CUST358,Female,0,No,Yes,48,No,No,Month-to-month,Mailed check,97.45,4693.66,No
CUST359,Male,0,Yes,Yes,59,Yes,DSL,Two year,Electronic check,82.36,4727.61,Yes
CUST360,Male,0,No,Yes,45,Yes,No,One year,Electronic check,,2789.03,No
CUST361,Female,0,Yes,No,67,Yes,Fiber optic,One year,Credit card,37.74,2532.28,No
CUST362,Male,0,Yes,No,40,Yes,Fiber optic,Month-to-month,Credit card,105.82,4064.24,No
CUST363,Male,0,Yes,Yes,66,Yes,DSL,Month-to-month,Electronic check,97.49,6319.2,No
CUST364,Female,0,Yes,No,12,Yes,No,Two year,Credit card,83.5,901.81,Yes
CUST365,Male,0,Yes,No,17,Yes,Fiber optic,Month-to-month,Bank transfer,80.01,1368.09,Yes
CUST366,Male,0,No,Yes,50,Yes,Fiber optic,One year,Mailed check,79.02,3995.13,No
CUST367,Female,0,No,No,35,Yes,DSL,One year,Electronic check,,1808.42,No
CUST368,Female,0,Yes,No,33,No,Fiber optic,Month-to-month,Bank transfer,145.04,4691.43,No
CUST369,Male,0,Yes,No,11,Yes,No,One year,Electronic check,61.43,689.54,No
CUST370,Male,0,No,Yes,4,Yes,DSL,Month-to-month,Electronic check,57.2,239.91,No
CUST371,Female,0,No,Yes,47,Yes,Fiber optic,One year,Credit card,103.62,4800.12,No
CUST372,Female,0,No,No,39,Yes,DSL,Two year,Mailed check,69.12,2878.55,No
CUST373,Female,0,No,Yes,12,Yes,No,Two year,Bank transfer,69.43,851.6,No
CUST374,Female,0,No,No,25,Yes,No,One year,Electronic check,112.44,2793.98,No
CUST375,Male,0,Yes,Yes,13,Yes,DSL,Month-to-month,Electronic check,90.36,1136.07,No
CUST376,Female,0,Yes,No,10,Yes,DSL,One year,Credit card,91.88,1019.68,No
CUST377,Female,0,No,Yes,37,Yes,Fiber optic,One year,Bank transfer,27.47,,No
CUST378,Male,1,No,No,56,Yes,DSL,Month-to-month,Credit card,82.02,4419.36,No
CUST379,Female,0,No,Yes,21,Yes,Fiber optic,Month-to-month,Credit card,39.83,766.85,No
CUST380,Male,0,No,No,15,Yes,DSL,Month-to-month,Bank transfer,56.35,800.57,Yes
CUST381,Female,0,No,Yes,28,Yes,Fiber optic,Month-to-month,Mailed check,75.27,2106.36,No
CUST382,Female,0,No,Yes,1,Yes,DSL,Two year,Credit card,68.91,131.62,No
CUST383,Female,1,No,Yes,53,Yes,DSL,Month-to-month,Electronic check,89.63,4643.37,No
CUST384,Male,0,No,No,1,Yes,DSL,Month-to-month,Mailed check,93.12,85.18,Yes
CUST385,Male,1,No,No,2,No,Fiber optic,Month-to-month,Electronic check,95.37,360.67,No
CUST386,Female,1,Yes,No,55,Yes,Fiber optic,Two year,Mailed check,29.67,1634.76,No
CUST387,Male,1,No,Yes,71,No,DSL,Two year,Electronic check,140.88,9933.05,No
CUST388,Male,0,No,No,10,No,Fiber optic,Month-to-month,Credit card,69.26,559.18,Yes
CUST389,Male,0,Yes,Yes,31,Yes,No,One year,Credit card,106.39,3249.4,No
CUST390,Male,0,Yes,Yes,3,Yes,DSL,Month-to-month,Credit card,5.43,-91.58,No
CUST391,Male,0,Yes,Yes,8,Yes,No,Month-to-month,Bank transfer,62.04,456.86,No
CUST392,Male,0,No,No,55,Yes,Fiber optic,One year,Credit card,26.18,1494.12,No
CUST393,Female,0,No,Yes,15,Yes,DSL,Month-to-month,Mailed check,44.16,666.1,Yes
CUST394,Female,0,No,No,70,Yes,DSL,Month-to-month,Credit card,71.52,4958.4,No
CUST395,Male,0,No,No,9,No,Fiber optic,Month-to-month,Bank transfer,59.96,360.57,No
CUST396,Female,0,Yes,Yes,35,Yes,Fiber optic,Month-to-month,Electronic check,109.42,3912.9,No
CUST397,Female,0,No,No,23,Yes,DSL,Month-to-month,Bank transfer,123.07,2795.36,No
CUST398,Female,0,No,Yes,63,Yes,No,Month-to-month,Mailed check,40.99,2593.17,Yes
CUST399,Female,0,Yes,Yes,55,Yes,Fiber optic,One year,Mailed check,55.37,2954.18,No
CUST400,Male,0,No,No,21,Yes,DSL,Month-to-month,Bank transfer,39.07,779.57,No
CUST401,Female,0,No,Yes,51,Yes,DSL,Month-to-month,Electronic check,104.68,5280.69,Yes
CUST402,Female,0,No,Yes,49,No,DSL,Month-to-month,Credit card,74.77,3530.34,No
CUST403,Male,1,No,Yes,46,Yes,Fiber optic,Two year,Mailed check,,3173.82,Yes
CUST404,Male,0,Yes,No,22,Yes,Fiber optic,One year,Credit card,79.37,1744.67,No
CUST405,Female,0,Yes,No,18,Yes,Fiber optic,Two year,Electronic check,60.66,1121.74,No
CUST406,Female,0,Yes,No,51,Yes,Fiber optic,Month-to-month,Mailed check,44.31,2191.42,No
CUST407,Female,0,Yes,Yes,33,Yes,DSL,One year,Electronic check,71.53,2240.22,No
CUST408,Female,0,No,Yes,28,Yes,Fiber optic,Month-to-month,Electronic check,61.99,1700.08,No
CUST409,Female,0,No,No,60,Yes,DSL,One year,Bank transfer,80.41,4902.56,No
CUST410,Female,0,No,No,34,Yes,DSL,Month-to-month,Electronic check,21.04,621.44,No
CUST411,Male,0,Yes,No,4,Yes,Fiber optic,One year,Mailed check,75.59,303.65,Yes
CUST412,Female,0,Yes,No,6,No,DSL,Month-to-month,Bank transfer,49.32,,No
CUST413,Female,0,Yes,No,40,Yes,No,Month-to-month,Mailed check,354.11098684210526,3094.45,No
CUST414,Male,1,No,Yes,1,Yes,No,One year,Bank transfer,97.15,46.49,Yes
CUST415,Male,1,No,No,9,Yes,Fiber optic,Two year,Bank transfer,53.31,545.99,Yes
CUST416,Male,0,Yes,Yes,43,Yes,DSL,Month-to-month,Electronic check,105.9,4655.21,No
CUST417,Male,0,Yes,Yes,69,Yes,DSL,Two year,Electronic check,17.78,1380.97,No
CUST418,Female,0,No,Yes,34,Yes,DSL,Month-to-month,Credit card,116.31,3819.21,Yes
CUST419,Female,0,No,Yes,61,Yes,Fiber optic,One year,Mailed check,107.15,6396.34,No
CUST420,Female,0,No,No,19,Yes,No,Two year,Mailed check,43.4,941.12,Yes
CUST421,Female,1,Yes,Yes,34,No,Fiber optic,Month-to-month,Credit card,43.65,1584.25,No
CUST422,Female,0,Yes,No,36,Yes,Fiber optic,Month-to-month,Electronic check,25.15,843.71,Yes
CUST423,Female,0,Yes,Yes,71,Yes,Fiber optic,Month-to-month,Mailed check,97.64,6608.74,No
CUST424,Male,0,Yes,No,53,Yes,No,Month-to-month,Mailed check,60.09,3192.86,No
CUST425,Female,1,No,No,27,Yes,DSL,One year,Electronic check,57.89,1411.28,No
CUST426,Male,0,No,Yes,69,No,No,One year,Bank transfer,36.32,,No
CUST427,Male,0,No,No,31,Yes,Fiber optic,Two year,Electronic check,124.36,3873.28,No
CUST428,Female,0,Yes,Yes,10,Yes,DSL,Month-to-month,Credit card,40.82,439.76,No
CUST429,Male,0,No,No,41,No,No,Month-to-month,Mailed check,70.72,3057.65,No
CUST430,Female,0,No,Yes,22,Yes,No,Month-to-month,Bank transfer,76.48,1645.29,No
CUST431,Male,1,No,Yes,29,Yes,Fiber optic,Two year,Credit card,58.04,1585.53,Yes
CUST432,Female,0,No,No,8,Yes,No,Month-to-month,Electronic check,51.97,507.49,No
CUST433,Male,0,No,No,58,Yes,DSL,Two year,Bank transfer,58.92,,No
CUST434,Female,0,Yes,Yes,27,Yes,Fiber optic,Month-to-month,Mailed check,86.96,2311.61,No
CUST435,Female,0,No,Yes,32,Yes,DSL,One year,Bank transfer,59.59,1910.06,No
CUST436,Female,0,No,No,46,Yes,Fiber optic,Month-to-month,Mailed check,118.77,5425.62,No
CUST437,Female,0,Yes,Yes,21,Yes,Fiber optic,Two year,Electronic check,46.69,1049.69,No
CUST438,Female,0,Yes,Yes,28,Yes,DSL,Month-to-month,Bank transfer,92.62,2762.15,Yes
CUST439,Male,0,No,Yes,33,Yes,Fiber optic,One year,Bank transfer,,498.68,No
CUST440,Male,0,No,No,41,Yes,DSL,One year,Bank transfer,46.69,1956.38,Yes
CUST441,Male,0,No,Yes,51,Yes,DSL,Month-to-month,Mailed check,45.51,2168.03,No
CUST442,Female,1,No,Yes,46,Yes,DSL,Month-to-month,Electronic check,36.88,1589.22,No
CUST443,Male,0,Yes,No,50,Yes,Fiber optic,One year,Electronic check,78.5,3981.26,No
CUST444,Female,0,No,Yes,44,Yes,DSL,Month-to-month,Mailed check,66.69,2927.32,No
CUST445,Female,0,Yes,Yes,33,Yes,DSL,One year,Bank transfer,1.64,-56.8,Yes
CUST446,Male,0,No,Yes,20,No,DSL,One year,Mailed check,129.87,2598.28,No
CUST447,Male,0,No,Yes,12,Yes,DSL,Month-to-month,Mailed check,75.28,991.25,No
CUST448,Female,0,No,No,53,No,Fiber optic,Month-to-month,Credit card,70.04,3567.43,No
CUST449,Male,0,Yes,Yes,24,Yes,No,One year,Electronic check,109.3,2797.85,No
CUST450,Female,0,No,Yes,20,Yes,DSL,One year,Mailed check,99.67,2050.7,No
CUST451,Female,0,No,Yes,0,Yes,Fiber optic,One year,Bank transfer,61.05,59.3,No
CUST452,Female,0,Yes,Yes,57,Yes,DSL,Month-to-month,Mailed check,11.42,650.81,Yes
CUST453,Female,1,No,Yes,68,Yes,DSL,Two year,Mailed check,86.93,6085.95,Yes
CUST454,Female,0,Yes,No,70,Yes,DSL,Month-to-month,Mailed check,41.11,2973.93,Yes
CUST455,Male,0,No,No,12,Yes,No,Two year,Bank transfer,107.18,1249.4,No
CUST456,Male,1,Yes,Yes,51,Yes,Fiber optic,Month-to-month,Credit card,46.72,2458.46,Yes
CUST457,Female,1,Yes,Yes,22,Yes,Fiber optic,Month-to-month,Mailed check,56.44,1168.37,No
CUST458,Female,0,Yes,No,20,Yes,Fiber optic,Month-to-month,Electronic check,29.7,565.98,Yes
CUST459,Male,0,No,No,5,Yes,DSL,Month-to-month,Mailed check,32.13,307.31,No
CUST460,Male,0,Yes,No,19,Yes,No,Two year,Credit card,66.73,,Yes
CUST461,Female,0,Yes,Yes,39,Yes,DSL,Month-to-month,Mailed check,63.93,2559.42,No
CUST462,Male,0,No,Yes,8,No,DSL,Month-to-month,Electronic check,55.72,562.72,No
CUST463,Female,0,Yes,Yes,49,Yes,DSL,Month-to-month,Credit card,131.59,6502.73,No
CUST464,Male,0,No,Yes,27,Yes,DSL,Month-to-month,Electronic check,88.11,2297.85,No
CUST465,Female,0,No,Yes,10,No,DSL,Month-to-month,Electronic check,70.31,869.23,No
CUST466,Male,0,Yes,Yes,55,Yes,Fiber optic,Month-to-month,Electronic check,12.72,751.21,Yes
CUST467,Female,0,Yes,No,34,Yes,DSL,Month-to-month,Credit card,94.77,3280.86,No
CUST468,Male,0,No,No,24,Yes,Fiber optic,Month-to-month,Credit card,159.84,3841.75,No
CUST469,Male,0,Yes,Yes,18,Yes,DSL,Month-to-month,Electronic check,64.36,1269.56,No
CUST470,Female,0,Yes,Yes,30,Yes,No,Month-to-month,Electronic check,45.68,1561.9,Yes
CUST471,Male,1,Yes,Yes,49,Yes,DSL,One year,Bank transfer,,3632.57,No
CUST472,Female,0,Yes,No,62,Yes,Fiber optic,One year,Credit card,27.06,1784.26,No
CUST473,Male,0,No,No,46,Yes,Fiber optic,One year,Mailed check,83.86,3861.0,No
CUST474,Female,0,No,No,0,Yes,DSL,Two year,Credit card,115.01,-199.81,No
CUST475,Male,0,Yes,No,57,Yes,DSL,Two year,Bank transfer,49.87,2702.18,Yes
CUST476,Female,1,No,Yes,9,Yes,DSL,Month-to-month,Bank transfer,50.84,499.99,No
CUST477,Male,0,Yes,No,7,Yes,DSL,Month-to-month,Electronic check,67.61,574.31,No
CUST478,Female,0,Yes,No,25,No,DSL,Two year,Credit card,54.96,1434.91,No
CUST479,Male,0,Yes,Yes,33,Yes,Fiber optic,One year,Mailed check,24.63,889.7,Yes
CUST480,Female,0,Yes,Yes,18,No,Fiber optic,Month-to-month,Credit card,58.44,1310.88,No
CUST481,Female,0,No,Yes,71,Yes,Fiber optic,Month-to-month,Bank transfer,52.39,3772.53,No
CUST482,Female,0,Yes,No,0,Yes,DSL,Two year,Mailed check,111.0,-26.49,No
CUST483,Male,0,No,Yes,47,Yes,No,One year,Mailed check,104.66,4906.36,No
CUST484,Female,0,Yes,No,24,Yes,DSL,Month-to-month,Electronic check,111.92,2849.58,No
CUST485,Male,0,No,No,23,No,DSL,Two year,Credit card,94.05,2036.23,No
CUST486,Female,1,No,No,46,Yes,DSL,Two year,Credit card,76.17,3627.62,No
CUST487,Male,0,No,No,68,Yes,DSL,Month-to-month,Credit card,43.77,2977.98,Yes
CUST488,Female,0,No,Yes,66,Yes,Fiber optic,Two year,Mailed check,109.78,7162.32,Yes
CUST489,Male,0,Yes,Yes,31,Yes,Fiber optic,Two year,Bank transfer,80.43,2348.32,Yes
CUST490,Male,1,No,No,16,Yes,Fiber optic,Month-to-month,Bank transfer,32.56,669.02,Yes
CUST491,Female,0,Yes,Yes,60,No,Fiber optic,One year,Electronic check,42.58,2469.06,No
CUST492,Male,0,No,No,68,Yes,No,Month-to-month,Bank transfer,32.09,2188.36,Yes
CUST493,Male,0,No,No,10,No,Fiber optic,One year,Credit card,8.44,-13.08,Yes
CUST494,Female,0,No,Yes,37,Yes,Fiber optic,Two year,Electronic check,81.66,3218.01,No
CUST495,Male,0,Yes,Yes,67,Yes,DSL,Month-to-month,Bank transfer,32.86,2211.44,Yes
CUST496,Male,0,No,No,18,Yes,DSL,Month-to-month,Bank transfer,47.32,717.12,Yes
CUST497,Male,0,Yes,Yes,16,Yes,Fiber optic,Two year,Electronic check,71.17,1095.84,No
CUST498,Female,0,Yes,No,12,Yes,DSL,Two year,Mailed check,64.36,911.63,No
CUST499,Male,0,Yes,Yes,0,Yes,Fiber optic,Month-to-month,Electronic check,48.6,-97.68,Yes
CUST500,Female,0,No,No,1,Yes,DSL,Two year,Mailed check,115.57,79.43,Yes
CUST501,Male,0,No,No,65,Yes,No,Month-to-month,Credit card,24.2,1691.72,No
CUST502,Male,0,No,Yes,67,Yes,No,Month-to-month,Mailed check,25.5,1742.73,Yes
CUST503,Male,0,No,Yes,15,Yes,DSL,One year,Electronic check,83.74,1134.15,No
CUST504,Female,0,No,No,3,Yes,No,One year,Credit card,51.22,176.0,Yes
CUST505,Male,0,No,Yes,56,Yes,No,One year,Electronic check,50.04,2786.96,No
CUST506,Male,0,No,Yes,22,Yes,No,Month-to-month,Electronic check,37.63,833.1,No
CUST507,Female,0,Yes,No,1,Yes,DSL,Month-to-month,Mailed check,80.15,174.81,Yes
CUST508,Male,0,No,No,66,Yes,Fiber optic,Two year,Mailed check,76.77,5090.88,No
CUST509,Female,0,Yes,Yes,25,Yes,DSL,Month-to-month,Mailed check,73.57,1829.97,No
CUST510,Female,0,Yes,Yes,6,Yes,Fiber optic,Month-to-month,Credit card,52.51,300.87,No
CUST511,Male,0,No,No,43,Yes,Fiber optic,One year,Mailed check,47.47,2148.89,No
CUST512,Female,0,No,No,32,Yes,Fiber optic,One year,Credit card,65.11,2011.49,No
CUST513,Male,0,Yes,No,63,Yes,DSL,Month-to-month,Electronic check,99.0,6020.21,No
CUST514,Female,0,Yes,No,35,Yes,No,Month-to-month,Electronic check,117.04,4073.87,Yes
CUST515,Female,0,No,No,3,Yes,Fiber optic,Two year,Mailed check,103.34,347.85,Yes
CUST516,Male,0,Yes,No,22,Yes,DSL,Two year,Bank transfer,85.17,1832.1,No
CUST517,Female,1,Yes,No,24,Yes,Fiber optic,Month-to-month,Electronic check,99.47,2334.75,Yes
CUST518,Female,1,Yes,No,26,Yes,No,Month-to-month,Bank transfer,34.54,861.62,No
CUST519,Female,0,Yes,Yes,50,Yes,No,Month-to-month,Bank transfer,48.59,2427.04,No
CUST520,Female,0,No,Yes,68,Yes,Fiber optic,One year,Bank transfer,85.73,5699.81,Yes
CUST521,Female,0,No,Yes,22,Yes,DSL,Month-to-month,Mailed check,66.46,1528.26,No
CUST522,Male,0,Yes,No,8,Yes,DSL,One year,Credit card,80.13,374.81,No
CUST523,Female,0,Yes,Yes,32,Yes,DSL,Month-to-month,Electronic check,99.38,3234.16,No
CUST524,Male,0,Yes,No,34,Yes,DSL,Month-to-month,Bank transfer,94.72,3251.81,No
CUST525,Female,0,No,Yes,49,Yes,DSL,Two year,Credit card,37.27,1875.93,No
CUST526,Male,0,No,No,23,Yes,DSL,Month-to-month,Mailed check,70.36,1425.44,No
CUST527,Male,0,Yes,No,23,No,DSL,One year,Electronic check,42.38,1004.02,No
CUST528,Female,0,Yes,Yes,18,Yes,No,Month-to-month,Credit card,46.68,785.99,Yes
CUST529,Female,0,Yes,No,38,Yes,Fiber optic,Month-to-month,Mailed check,18.67,869.68,Yes
CUST530,Female,0,No,Yes,60,Yes,Fiber optic,Month-to-month,Electronic check,74.01,4476.77,Yes
CUST531,Male,0,Yes,Yes,24,Yes,DSL,Month-to-month,Electronic check,16.46,277.37,No
CUST532,Female,0,Yes,Yes,24,Yes,Fiber optic,Month-to-month,Mailed check,81.82,1794.63,Yes
CUST533,Male,0,Yes,Yes,26,Yes,DSL,One year,Bank transfer,110.75,2818.02,No
CUST534,Male,1,Yes,Yes,31,Yes,Fiber optic,Month-to-month,Electronic check,85.91,2744.37,Yes
CUST535,Male,0,Yes,Yes,10,Yes,Fiber optic,Two year,Electronic check,71.56,830.85,No
CUST536,Female,1,No,Yes,68,Yes,Fiber optic,Month-to-month,Bank transfer,116.03,7908.18,Yes
CUST537,Female,1,No,Yes,32,Yes,No,Month-to-month,Credit card,79.82,2562.24,No
CUST538,Male,0,No,Yes,18,Yes,No,Month-to-month,Electronic check,44.12,760.96,Yes
CUST539,Male,0,Yes,No,15,Yes,Fiber optic,Two year,Credit card,73.75,1104.11,No
CUST540,Female,0,No,No,10,Yes,DSL,Month-to-month,Bank transfer,128.79,1409.47,No
CUST541,Male,1,Yes,Yes,68,Yes,No,Month-to-month,Electronic check,37.22,2496.3,Yes
CUST542,Female,0,No,No,54,Yes,Fiber optic,Month-to-month,Bank transfer,28.6,1610.28,No
CUST543,Male,0,No,No,24,Yes,Fiber optic,Month-to-month,Electronic check,88.45,2069.96,No
CUST544,Female,0,Yes,Yes,33,Yes,Fiber optic,Month-to-month,Electronic check,63.28,2189.57,No
CUST545,Male,0,Yes,Yes,11,Yes,DSL,Month-to-month,Electronic check,54.04,652.31,No
CUST546,Female,0,Yes,No,20,Yes,DSL,Month-to-month,Bank transfer,32.22,741.61,No
CUST547,Male,0,No,Yes,28,Yes,DSL,Month-to-month,Electronic check,11.5,510.21,Yes
CUST548,Female,0,Yes,Yes,50,Yes,DSL,One year,Credit card,26.31,1057.3,No
CUST549,Female,1,No,Yes,22,Yes,Fiber optic,One year,Mailed check,118.45,2681.28,No
CUST550,Male,0,No,No,32,Yes,DSL,One year,Mailed check,69.73,2278.27,No
CUST551,Male,1,No,Yes,7,Yes,No,Month-to-month,Mailed check,11.13,122.66,No
CUST552,Female,0,Yes,No,41,Yes,Fiber optic,Month-to-month,Credit card,105.52,4350.38,No
CUST553,Male,0,Yes,Yes,68,Yes,DSL,One year,Electronic check,107.05,7303.39,No
CUST554,Female,0,Yes,Yes,40,Yes,DSL,Month-to-month,Bank transfer,106.88,4308.84,No
CUST555,Male,0,No,No,62,Yes,Fiber optic,Month-to-month,Bank transfer,57.32,3644.44,No
CUST556,Female,0,No,Yes,13,Yes,DSL,Two year,Electronic check,61.94,887.85,No
CUST557,Female,0,Yes,No,61,Yes,Fiber optic,Two year,Credit card,74.13,4519.43,No
CUST558,Female,0,No,No,45,Yes,No,Two year,Mailed check,112.03,5022.6,Yes
CUST559,Female,1,No,Yes,66,Yes,Fiber optic,Two year,Credit card,53.35,3523.12,No
CUST560,Female,1,No,Yes,52,Yes,DSL,Two year,Credit card,47.37,2421.95,No
CUST561,Female,0,Yes,No,51,Yes,Fiber optic,One year,Bank transfer,90.87,4812.39,Yes
CUST562,Male,0,No,No,6,Yes,DSL,Month-to-month,Electronic check,106.28,510.6,No
